date,ICICI_LargeMidcap,Nifty50_BeES,fund_ret,bench_ret
2006-09-25,10.94,359.5151,-0.0045495905368517775,-0.0058306482209679045
2006-09-26,11.05,364.4126,0.010054844606947055,0.013622515438155292
2006-09-27,11.09,365.1737,0.0036199095022624306,0.0020885666412193693
2006-09-28,11.06,364.4026,-0.0027051397655545317,-0.0021115978505571453
2006-09-29,11.16,366.0942,0.009041591320072317,0.004642118360297154
2006-10-04,11.01,358.6475,-0.013440860215053752,-0.020340939572383365
2006-10-05,11.15,363.6858,0.012715712988192518,0.014048055542001503
2006-10-06,11.18,364.1696,0.0026905829596413078,0.0013302691499090802
2006-10-09,11.21,363.9014,0.0026833631484795006,-0.0007364700403328373
2006-10-10,11.21,364.2942,0.0,0.0010794132696383407
2006-10-11,11.1,363.0196,-0.009812667261373864,-0.0034988204588488614
2006-10-12,11.27,369.3729,0.015315315315315381,0.017501258885195048
2006-10-13,11.38,374.9695,0.00976042590949433,0.015151625904336719
2006-10-16,11.48,379.8321,0.008787346221441172,0.012967988063029345
2006-10-17,11.46,378.9177,-0.0017421602787456303,-0.0024073794710873786
2006-10-18,11.46,378.4697,0.0,-0.0011823147876175444
2006-10-19,11.36,375.1785,-0.008726003490401535,-0.008696072631441787
2006-10-20,11.38,375.1038,0.0017605633802817433,-0.00019910522591248814
2006-10-23,11.33,373.1656,-0.004393673110720586,-0.005167103079200985
2006-10-26,11.43,375.2172,0.008826125330979595,0.005497827238094777
2006-10-27,11.63,381.5046,0.017497812773403343,0.01675669452253259
2006-10-30,11.68,384.5204,0.004299226139294898,0.007905016086306782
2006-10-31,11.7,381.9744,0.001712328767123239,-0.006621235180240048
2006-11-01,11.76,384.3095,0.00512820512820511,0.006113236908023234
2006-11-02,11.84,386.8219,0.006802721088435382,0.006537439225416053
2006-11-03,11.88,388.273,0.0033783783783785104,0.003751338794416803
2006-11-06,11.91,388.6602,0.002525252525252375,0.0009972364805175271
2006-11-07,11.9,387.5855,-0.0008396305625524292,-0.0027651403462457536
2006-11-08,11.84,385.4016,-0.005042016806722782,-0.0056346277144012635
2006-11-09,11.86,387.3525,0.0016891891891892552,0.005061992477457311
2006-11-10,11.96,391.2541,0.008431703204047292,0.010072479201760576
2006-11-13,12.06,393.6845,0.00836120401337781,0.006211819888916281
2006-11-14,12.04,394.4067,-0.0016583747927032544,0.0018344638917711098
2006-11-15,12.07,395.4809,0.002491694352159568,0.002723584563852466
2006-11-16,12.08,395.5327,0.0008285004142500885,0.00013097977677301031
2006-11-17,11.95,393.0811,-0.010761589403973537,-0.006198223307453454
2006-11-20,11.88,393.4125,-0.0058577405857739295,0.0008430830177283966
2006-11-21,12.08,399.7306,0.01683501683501687,0.016059733740031
2006-11-22,12.24,403.441,0.013245033112582849,0.00928225159645013
2006-11-23,12.23,402.4896,-0.0008169934640522847,-0.0023582134686359613
2006-11-24,12.25,403.0338,0.0016353229762877675,0.001352084625292127
2006-11-27,12.3,404.8615,0.004081632653061273,0.004534855389299874
2006-11-28,12.18,400.0602,-0.00975609756097573,-0.011859117253678053
2006-11-29,12.25,400.7125,0.005747126436781658,0.001630504609056338
2006-11-30,12.27,403.3849,0.0016326530612245094,0.00666912062887981
2006-12-01,12.44,407.7693,0.013854930725346382,0.010869023604998418
2006-12-04,12.57,408.1306,0.010450160771704242,0.000886040219310269
2006-12-05,12.55,409.6301,-0.0015910898965790787,0.0036740690357448536
2006-12-06,12.49,409.6446,-0.004780876494023922,3.539778937144966e-05
2006-12-07,12.51,409.5796,0.0016012810248198228,-0.0001586741287448179
2006-12-08,12.39,404.1474,-0.00959232613908867,-0.013262867584225457
2006-12-11,12.06,392.6861,-0.026634382566586012,-0.02835920755645094
2006-12-12,11.64,379.1894,-0.03482587064676612,-0.034370200524031835
2006-12-13,11.86,384.0972,0.018900343642611617,0.012942872348224999
2006-12-14,12.1,391.9992,0.02023608768971341,0.020572917480262687
2006-12-15,12.19,396.6351,0.007438016528925617,0.01182629964550963
2006-12-19,11.96,391.5481,-0.01886792452830177,-0.012825390390311053
2006-12-20,11.9,389.8521,-0.0050167224080267525,-0.004331524019654198
2006-12-21,11.92,391.6669,0.001680672268907557,0.004655098689990256
2006-12-22,12.08,395.4982,0.01342281879194629,0.009782036725595189
2006-12-26,12.28,402.5276,0.01655629139072845,0.01777353221835143
2006-12-27,12.37,406.878,0.0073289902280129215,0.010807706105121717
2006-12-28,12.34,406.4953,-0.0024252223120452276,-0.0009405767822295852
2006-12-29,12.37,406.0671,0.002431118314424552,-0.0010533947132967958
2007-01-02,12.52,410.2296,0.012126111560226471,0.01025076890001686
2007-01-03,12.55,411.9214,0.0023961661341853624,0.004124032005491607
2007-01-04,12.46,408.3161,-0.007171314741035828,-0.008752397908921461
2007-01-05,12.39,407.7743,-0.005617977528089901,-0.0013269131440079018
2007-01-08,12.23,394.754,-0.012913640032284124,-0.03193016332809584
2007-01-09,12.13,392.5442,-0.00817661488143906,-0.00559791667722187
2007-01-10,12.02,386.4272,-0.00906842539159125,-0.015582958556004556
2007-01-11,12.25,395.6236,0.019134775374376023,0.0237985317803715
2007-01-12,12.56,406.6512,0.025306122448979673,0.027873969095878026
2007-01-15,12.67,409.2823,0.00875796178343946,0.0064701641111597485
2007-01-16,12.68,409.4864,0.0007892659826360671,0.0004986778074693721
2007-01-17,12.72,409.074,0.003154574132492094,-0.0010071152546213824
2007-01-18,12.76,412.3357,0.0031446540880502027,0.007973374010570078
2007-01-19,12.67,410.4632,-0.007053291536050166,-0.004541202714196224
2007-01-22,12.7,411.7377,0.0023677979479084232,0.0031050286603038213
2007-01-23,12.56,408.0932,-0.011023622047244053,-0.008851509103975697
2007-01-24,12.64,410.4738,0.006369426751592355,0.005833471373695831
2007-01-25,12.79,416.256,0.011867088607594889,0.014086648161222515
2007-01-29,12.73,413.9092,-0.004691164972634776,-0.005637876691266808
2007-01-31,12.6,409.7216,-0.010212097407698462,-0.010117194785716266
2007-02-01,12.75,415.3046,0.011904761904761862,0.013626325778284487
2007-02-02,12.86,419.9323,0.008627450980392082,0.01114290571305987
2007-02-05,12.89,423.1022,0.002332814930015692,0.007548597714441163
2007-02-06,12.86,421.1963,-0.002327385570209506,-0.004504585416951201
2007-02-07,12.99,424.0293,0.010108864696734221,0.006726079977435573
2007-02-08,12.97,423.9366,-0.0015396458814472824,-0.0002186169682141248
2007-02-09,12.86,420.3108,-0.008481110254433433,-0.008552693964144709
2007-02-12,12.46,408.1581,-0.031104199066873894,-0.028913603933089504
2007-02-13,12.43,406.8283,-0.0024077046548957037,-0.0032580512306382703
2007-02-14,12.42,407.1208,-0.0008045052292839916,0.0007189765313768692
2007-02-15,12.73,417.0316,0.02495974235104681,0.024343634616556198
2007-02-19,12.76,418.8844,0.002356637863314859,0.0044428287928302
2007-02-20,12.61,413.1072,-0.011755485893416906,-0.01379187193411846
2007-02-21,12.59,412.0499,-0.0015860428231562196,-0.0025593841017537144
2007-02-22,12.42,406.4136,-0.013502779984114421,-0.01367868309153819
2007-02-23,12.14,396.2943,-0.02254428341384862,-0.024899019127312516
2007-02-26,12.19,396.5803,0.004118616144975107,0.0007216858783989366
2007-02-27,12.07,391.7519,-0.009844134536505234,-0.012175087869972456
2007-02-28,11.64,376.8484,-0.03562551781275891,-0.038043210511550685
2007-03-01,11.78,383.4533,0.012027491408934665,0.017526676509705297
2007-03-02,11.51,374.9744,-0.02292020373514425,-0.02211194948641726
2007-03-05,11.09,359.8855,-0.036490008688097264,-0.0402398137046156
2007-03-06,11.32,367.8191,0.02073940486925152,0.022044789245468488
2007-03-07,11.2,364.9325,-0.010600706713780994,-0.007847879569059857
2007-03-08,11.6,378.45,0.03571428571428581,0.03704109664115962
2007-03-09,11.47,374.1113,-0.011206896551724022,-0.011464394239661724
2007-03-12,11.53,375.7644,0.0052310374891018085,0.004418738487717455
2007-03-13,11.61,379.3666,0.006938421509106618,0.00958632589995223
2007-03-14,11.26,366.4823,-0.030146425495262696,-0.033962663028321405
2007-03-15,11.31,366.806,0.004440497335701732,0.0008832623021628461
2007-03-16,11.22,363.3662,-0.007957559681697646,-0.009377709197777584
2007-03-19,11.4,370.4086,0.016042780748663166,0.019380999113291164
2007-03-20,11.47,372.2785,0.006140350877193113,0.0050482089238750305
2007-03-21,11.65,379.3364,0.015693112467306092,0.01895865595246571
2007-03-22,11.95,390.5205,0.025751072961373245,0.029483329308761297
2007-03-23,11.93,389.0883,-0.0016736401673639323,-0.0036674131063543225
2007-03-26,11.83,385.0922,-0.008382229673092989,-0.010270419336690484
2007-03-28,11.64,379.2381,-0.01606086221470837,-0.015201814007139158
2007-03-30,11.85,385.3001,0.018041237113401998,0.01598468086407978
2007-04-02,11.32,366.422,-0.044725738396624415,-0.04899583467536073
2007-04-03,11.47,372.1017,0.013250883392226243,0.015500433925910384
2007-04-04,11.6,376.3492,0.011333914559720881,0.01141489006903229
2007-04-05,11.69,378.2136,0.00775862068965516,0.004953909826299618
2007-04-09,11.97,387.3706,0.023952095808383422,0.02421118648298215
2007-04-10,11.96,387.8326,-0.0008354218880534114,0.0011926563347863794
2007-04-11,11.96,389.2793,0.0,0.00373021762482062
2007-04-12,11.86,385.9826,-0.008361204013378032,-0.008468726695716855
2007-04-13,12.16,394.754,0.025295109612141653,0.02272485858170814
2007-04-16,12.43,404.3691,0.022203947368421018,0.024357194607274257
2007-04-17,12.32,401.5149,-0.008849557522123797,-0.007058402830483312
2007-04-18,12.41,404.1802,0.007305194805194759,0.006638109818589477
2007-04-19,12.38,402.7777,-0.002417405318291599,-0.0034699869018819385
2007-04-20,12.6,411.4958,0.017770597738287375,0.02164494211074741
2007-04-23,12.6,412.2345,0.0,0.0017951580550763513
2007-04-24,12.79,417.9344,0.015079365079365026,0.013826838850217404
2007-04-25,12.83,420.496,0.0031274433150900727,0.006129191566906167
2007-04-26,12.86,421.5524,0.002338269680436378,0.0025122712225562616
2007-04-27,12.63,412.0919,-0.017884914463452417,-0.022442049908860562
2007-04-30,12.66,412.533,0.002375296912114022,0.0010703923081234468
2007-05-03,12.85,418.8262,0.01500789889415488,0.015255022022480524
